Grocery_Name,MRP_Price,Discount_Price,Quantity,brand_name,price_per_unit
Charliee Yellow Chana : 180 gms,80,40.0,180 gm,Charliee,₹ 0.22
Athavale's Methi Mathri : 200 gms,80,65.0,200 gm,Athavale's,₹ 0.33
Garden Yellow Banana Chips : 140 gms,99,64.0,140 gm,Garden,₹ 0.46
Panjwani Roasted Black Chana : 200 gms,85,65.0,200 gm,Panjwani,₹ 0.33
Athavale's Bhajani Chakali Sticks : 200 gms,80,65.0,200 gm,Athavale's,₹ 0.33
Makhanawala's Roasted Makhana (Foxnuts) Pudina Punch : 70 gms,130,99.0,70 gm,Makhanawala's,₹ 1.41
Charliee Sev Puri : 185 gms,100,50.0,185 gm,Charliee,₹ 0.27
Makhanawala's Roasted Makhana (Foxnuts) Himalayan Pink Salt : 70 gms,130,99.0,70 gm,Makhanawala's,₹ 1.41
Taali Roasted Peanuts - Masala : 140 gms,80,40.0,140 gm,Taali,₹ 0.29
Athavale's Farali Bhel  : 200 gms,80,65.0,200 gm,Athavale's,₹ 0.33
Garden Mini Bhakarwadi : 145 gms,55,35.0,145 gm,Garden,₹ 0.24
Makhanawala's Roasted Makhana (Foxnuts) Spicy Indiana : 70 gms,130,99.0,70 gm,Makhanawala's,₹ 1.41
Jabsons Methi Khakhra : 180 gms,80,64.0,180 gm,Jabsons,₹ 0.36
Makhanawala's Roasted Makhana (Foxnuts) Peri-Peri : 70 gms,130,99.0,70 gm,Makhanawala's,₹ 1.41
Natural's Bite Jeera Masala Khakhra : 180 gms,75,37.0,180 gm,Natural's,₹ 0.21
Makhanawala's Roasted Makhana (Foxnuts) Cream & Onion : 70 gms,130,111.0,70 gm,Makhanawala's,₹ 1.59
Charliee Tea Time Puri : 185 gms,100,50.0,185 gm,Charliee,₹ 0.27
Babus Laxmi Narayan Best Chiwda  : 250 gms,100,85.0,250 gm,Babus,₹ 0.34
Athavale's Cheese & Pepper Bites : 200 gms,80,65.0,200 gm,Athavale's,₹ 0.33
Taali Roasted Peanuts - Hing Jeera : 140 gms,80,40.0,140 gm,Taali,₹ 0.29
Makhanawala's Roasted Makhana (Foxnuts) Spicy Black Salt : 70 gms,130,99.0,70 gm,Makhanawala's,₹ 1.41
Babus Laxmi Narayan Best Chiwda : 500 gms,200,170.0,500 gm,Babus,₹ 0.34
Natural's Bite Ragi Khakhra : 180 gms,75,37.0,180 gm,Natural's,₹ 0.21
Jabsons Bajra Methi Khakhra : 180 gms,80,64.0,180 gm,Jabsons,₹ 0.36
Too Yumm Karare Baked Masala Munchy : 70 gms,20,15.0,70 gm,Too,₹ 0.21
Natural's Bite Multigrain Khakhra : 180 gms,75,37.0,180 gm,Natural's,₹ 0.21
Jabsons Jeera Khakhra : 180 gms,80,64.0,180 gm,Jabsons,₹ 0.36
Jabsons Chilly Garlic Khakhra : 180 gms,80,64.0,180 gm,Jabsons,₹ 0.36
Natural's Bite Mahableshwar Chana : 200 gms,85,42.0,200 gm,Natural's,₹ 0.21
Jaine Jeera Khakhra : 200 gms,90,45.0,200 gm,Jaine,₹ 0.23
Jabsons Punjabi Masala Khakhra : 180 gms,80,64.0,180 gm,Jabsons,₹ 0.36
Jaine Masala Khakhra : 200 gms,90,45.0,200 gm,Jaine,₹ 0.23
Natural's Bite Roasted Bhakri Methi Bajra : 150 gms,65,48.0,150 gm,Natural's,₹ 0.32
Tip Top Diet Chivada : 180 gms,70,35.0,180 gm,Tip,₹ 0.19
Tip Top Bhakarwadi : 170 gms,70,35.0,170 gm,Tip,₹ 0.21
Tong Garden Roasted Pumpkin Kernels : 200 gms,325,265.0,200 gm,Tong,₹ 1.32
Tip Top Masala Muruku : 180 gms,70,35.0,180 gm,Tip,₹ 0.19
Tong Garden Salted Cocktail Nuts : 400 gms,840,690.0,400 gm,Tong,₹ 1.73
Tip Top Makhania Gathia : 180 gms,70,35.0,180 gm,Tip,₹ 0.19
Tong Garden Salted Peanuts : 160 gms,150,120.0,160 gm,Tong,₹ 0.75
Tong Garden Paprika Pumpkin Seeds : 30 gms,50,40.0,30 gm,Tong,₹ 1.33
Tong Garden Salted Pumpkin Seeds : 30 gms,50,42.0,30 gm,Tong,₹ 1.40
Tong Garden Roasted Sunflower Kernels : 200 gms,175,129.0,200 gm,Tong,₹ 0.65
Tong Garden Honey Sunflower : 30 gms,30,22.0,30 gm,Tong,₹ 0.73
Tong Garden BBQ Sunflower Spicy : 30 gms,30,22.0,30 gm,Tong,₹ 0.73
Tong Garden BBQ Flavour Coated Broad Bean : 500 gms,340,270.0,500 gm,Tong,₹ 0.54
Bedekar Golden Chivda : 200 gms,80,58.0,200 gm,Bedekar,₹ 0.29
Bedekar Special Chivda : 340 gms,125,110.0,340 gm,Bedekar,₹ 0.32
Bedekar Golden Chivda : 340 gms,125,110.0,340 gm,Bedekar,₹ 0.32
Bhagirathi Nylon Poha Chiwada : 180 gms,70,45.0,180 gm,Bhagirathi,₹ 0.32
Bhagirathi Sweet Shankarpali : 180 gms,70,49.0,180 gm,Bhagirathi,₹ 0.32
Bedekar Bhajani Chakali : 500 gms,260,234.0,500 gm,Bedekar,₹ 0.47
Lijjat Udad Papad : 200 gms,77,69.0,200 gm,Lijjat,₹ 0.34
Lijjat Punjabi Masala Papad : 200 gms,89,78.0,200 gm,Lijjat,₹ 0.39
Lijjat Garlic Papad : 200 gms,77,64.0,200 gm,Lijjat,₹ 0.32
Appu Appalam Papad : 150 gms,70,35.0,150 gm,Appu,₹ 0.23
Lijjat Moong Papad : 200 gms,77,67.0,200 gm,Lijjat,₹ 0.34
Lijjat Udad Mini Papad : 200 gms,77,69.0,200 gm,Lijjat,₹ 0.34
Sitashree Laxminarayan Mix Farsan : 500 gms,150,87.0,500 gm,Sitashree,₹ 0.17
Chheda's Bhel Mix : 500 gms,150,75.0,500 gm,Chheda's,₹ 0.15
Yellow Chana : 500 gms,95,67.0,500 gm,Yellow,₹ 0.13
Haldiram's Mini Bhakarwadi : 200 gms,65,55.0,200 gm,Haldiram's,₹ 0.28
Paper Boat Chikki - 6x16 gm : 96 gms,42,35.0,96 gm,Paper,₹ 0.36
Royal Peanut Chikki : 96 gms,38,21.0,96 gm,Royal,₹ 0.22
Haldiram's Tasty Nuts : 350 gms,95,85.0,350 gm,Haldiram's,₹ 0.24
Sitashree Laxminarayan Best Chiwda : 250 gms,108,96.0,250 gm,Sitashree,₹ 0.35
Nutraj Phool Makhana (Fox Nuts) : 200 gms,349,225.0,200 gm,Nutraj,₹ 1.13
Act II Classic Salted Popcorn : 30 gms,10,9.0,30 gm,Act,₹ 0.30
Rajam Snacks Tukda Murukku : 400 gms,167,83.0,400 gm,Rajam,₹ 0.21
Piknik Classic Tomato Chilli Sticks : 60 gms,60,30.0,60 gm,Piknik,₹ 0.50
Makhanawala's Himalayan Pink Salt Makhana : 28 gms,55,27.0,28 gm,Makhanawala's,₹ 0.96
Act II Microwave Popcorn - Butter : 99 gms,75,68.0,99 gm,Act,₹ 0.69
Haldiram's Peanut Chikki Bar : 6x20 gms,30,25.0,120 gm,Haldiram's,₹ 0.21
Act II Golden Sizzle Popcorn : 30 gms,10,9.0,30 gm,Act,₹ 0.30
Sun Yellow Chana : 200 gms,40,30.0,200 gm,Sun,₹ 0.15
Panjwani Without Skin White Sing : 500 gms,205,159.0,500 gm,Panjwani,₹ 0.32
Charliee Plain Salted Peanuts : 180 gms,110,55.0,180 gm,Charliee,₹ 0.31
Act II Movie Theatre Butter Flavour Popcorn : 450 gms,135,115.0,450 gm,Act,₹ 0.26
Jabsons Roasted Peanuts Classic Salted : 160 gms,70,55.0,160 gm,Jabsons,₹ 0.34
Makhanawala's Peri-Peri Makhana : 28 gms,55,27.0,28 gm,Makhanawala's,₹ 0.96
Makhanawala's Cream & Onion Makhana : 28 gms,55,27.0,28 gm,Makhanawala's,₹ 0.96
Natural's Bite Pani Puri Papad : 200 gms,55,42.0,200 gm,Natural's,₹ 0.21
Shiv Shakti's Makhana : 100 gms,175,125.0,100 gm,Shiv,₹ 1.25
Natural's Bite Roasted Yellow Chana : 200 gms,65,32.0,200 gm,Natural's,₹ 0.16
Sitashree Laxminarayan Patal Poha Chiwda : 250 gms,75,64.0,250 gm,Sitashree,₹ 0.26
Rajam Snacks Tukda Masala Murukku : 400 gms,167,83.0,400 gm,Rajam,₹ 0.21
Act II Butter Delite Popcorn : 70 gms,35,32.0,70 gm,Act,₹ 0.46
Charliee Rajgira Laddu : 75 gms,48,24.0,75 gm,Charliee,₹ 0.32
Makhanawala's Spicy Treat Makhana : 28 gms,55,27.0,28 gm,Makhanawala's,₹ 0.96
Act II Butter Pepper Popcorn : 70 gms,35,31.0,70 gm,Act,₹ 0.44
Natural's Bite Sabudana Upwas Papad : 100 gms,60,30.0,100 gm,Natural's,₹ 0.30
Jabsons Roasted Peanuts Nimboo Pudina : 140 gms,70,56.0,140 gm,Jabsons,₹ 0.40
Rajam Snacks Fry Masala Groundnut : 150 gms,53,49.0,150 gm,Rajam,₹ 0.41
Sitashree Laxminarayan Shabuflakes Chiwda: 250 gms,78,68.0,250 gm,Sitashree,₹ 0.27
Sun Rajgira Chikki : 200 gms,50,40.0,200 gm,Sun,₹ 0.20
Shiv Shakti's Sabudana Mini Papad : 200 gms,88,65.0,200 gm,Shiv,₹ 0.33
Makhanawala's Roasted Salt-N-Pepper Foxnuts : 70 gms,130,111.0,70 gm,Makhanawala's,₹ 1.59
Mother's Recipe Sabudana Papad With Sendha Namak : 70 gms,34,22.0,70 gm,Mother's,₹ 0.31
Rajam Snacks Mangalore Mixture : 400 gms,150,75.0,400 gm,Rajam,₹ 0.19
Sitashree Laxminarayan Lite Chiwda : 250 gms,72,65.0,250 gm,Sitashree,₹ 0.26
Jabsons Roasted Peanuts Spicy Masala : 140 gms,70,56.0,140 gm,Jabsons,₹ 0.40
Charliee Rajgira Chikki : 150 gms,96,48.0,150 gm,Charliee,₹ 0.32
Jabsons Roasted Peanuts Hing Jeera : 140 gms,70,56.0,140 gm,Jabsons,₹ 0.40
Act II Tomato Chilli Popcorn : 59 gms,33,30.0,59 gm,Act,₹ 0.51
Act II Cheese Flavour Popcorn : 210 gms,110,95.0,210 gm,Act,₹ 0.45
Jabsons Roasted Peanuts Black Pepper : 140 gms,70,56.0,140 gm,Jabsons,₹ 0.40
Rajam Khara Boondhi : 150 gms,53,43.0,150 gm,Rajam,₹ 0.36
Act II Microwave Popcorn - Original : 99 gms,75,65.0,99 gm,Act,₹ 0.66
Too Yumm Sour Cream & Onion Veggie Stix : 65 gms,35,30.0,65 gm,Too,₹ 0.46
Charliee Peanut Laddu : 150 gms,96,48.0,150 gm,Charliee,₹ 0.32
Act II Tandoori Tadka Popcorn : 70 gms,35,32.0,70 gm,Act,₹ 0.46
Shiv Shakti's Rice Papad : 200 gms,68,34.0,200 gm,Shiv,₹ 0.17
Sun Mix Fryums : 200 gms,25,20.0,200 gm,Sun,₹ 0.10
Charliee Kurmura Laddu : 75 gms,48,24.0,75 gm,Charliee,₹ 0.32
Makhanawala's Roasted Jowar Puffs Spicy Munch : 50 gms,70,35.0,50 gm,Makhanawala's,₹ 0.70
Tip Top Sakkarpara Sweet : 180 gms,70,35.0,180 gm,Tip,₹ 0.19
Makhanawala's Roasted Jowar Puffs Peri Peri : 60 gms,70,35.0,60 gm,Makhanawala's,₹ 0.58
Charliee 3 In 1 Peanut Chikki : 150 gms,96,48.0,150 gm,Charliee,₹ 0.32
Makhanawala's Quinoa Puffs Chilli Chataka : 60 gms,75,37.0,60 gm,Makhanawala's,₹ 0.62
Makhanawala's Roasted Quinoa Puffs Buttery Tomato : 60 gms,75,37.0,60 gm,Makhanawala's,₹ 0.62
Bedekar Shankarpali : 200 gms,70,63.0,200 gm,Bedekar,₹ 0.32
Bedekar Special Chivda : 200 gms,90,75.0,200 gm,Bedekar,₹ 0.38
Godrej Yummiez Frozen Green Peas : 1 kg,280,140.0,1 Kg,Godrej,₹ 140.00
McCain French Fries : 750 gms,205,137.0,750 gm,McCain,₹ 0.18
Safal Green Peas (Frozen) : 1 kg,240,149.0,1 kg,Safal,₹ 149.00
Freshezza Frozen Green Peas : 1 kgs,260,130.0,1 kg,Freshezza,₹ 130.00
McCain Aloo Tikki : 760 gms,225,150.0,760 gm,McCain,₹ 0.20
McCain Potato Cheese Shotz : 400 gms,240,220.0,400 gm,McCain,₹ 0.55
McCain Smiles - Crispy Happy Potatoes : 1.25 kgs,370,259.0,1.25 Kg,McCain,₹ 207.20
McCain Chilli Garlic Potato Bites : 700 gms,240,205.0,700 gm,McCain,₹ 0.29
Godrej Yummiez French Fries : 425 gms,125,76.0,425 gm,Godrej,₹ 0.18
McCain Veggie Fingers : 400 gms,155,131.0,400 gm,McCain,₹ 0.33
McCain Chilli Cheesy Nuggets : 400 gms,240,220.0,400 gm,McCain,₹ 0.55
ITC Master Chef Chilli Garlic Potato Shots : 500 gms,220,110.0,500 gm,ITC,₹ 0.22
McCain Variety Pack - 3 Packs Inside : 550 gms,150,128.0,550 gm,McCain,₹ 0.23
McCain Veggie Burger Patty : 360 gms,135,114.0,360 gm,McCain,₹ 0.32
Prasuma Mixed Veg Frozen Momos : 15 Pieces,210,99.0,15 Pcs,Prasuma,₹ 6.60
Sumeru Piri Piri Masala French Fries - Crispy & Spicy : 800 gms,299,149.0,800 gm,Sumeru,₹ 0.19
McCain Aloo Tikki : 400 gms,120,110.0,400 gm,McCain,₹ 0.28
ITC Master Chef Veggie Pizza Pocket : 340 gms,190,138.0,340 gm,ITC,₹ 0.41
Prasuma Cheesy Spicy Veg Frozen Momos : 24 Pieces,325,255.0,24 Pcs,Prasuma,₹ 10.63
Godrej Yummiez Potato Cheese Bites : 400 gms,245,149.0,400 gm,Godrej,₹ 0.37
Godrej Yummiez Crispy Veg Sticks : 320 gms,140,70.0,320 gm,Godrej,₹ 0.22
Wow Corn & Cheese Momos : 20 Pieces,335,167.0,20 U,Wow,₹ 8.35
Prasuma Vegetable & Paneer Frozen Momos: 24 Pieces,295,220.0,24 Pcs,Prasuma,₹ 9.17
Goeld Paneer Paratha : 320 gms,199,99.0,320 gm,Goeld,₹ 0.31
Mad Sweet Corn Kernels : 725 gms,149,74.0,725 gm,Mad,₹ 0.31
Godrej Yummiez Veg Masala Nuggets : 400 gms,185,100.0,400 gm,Godrej,₹ 0.25
Wow Veg Darjeeling Momos : 20 Pieces,295,147.0,20 U,Wow,₹ 7.35
Sumeru Aloo Paratha : 5x80 gms,155,125.0,400 gm,Sumeru,₹ 0.31
Sumeru Piri Piri Masala French Fries - Crispy & Spicy : 400 gms,169,84.0,400 gm,Sumeru,₹ 0.21
Switz Samosa Dough 50 Sheet : 500 gms,110,85.0,500 gm,Switz,₹ 0.17
Godrej Yummiez Veg Burger Patty : 340 gms,140,70.0,340 gm,Godrej,₹ 0.21
ID Wheat Lachha Paratha : 5 Pieces,95,82.0,5 pcs,ID,₹ 16.40
ITC Master Chef Cheesy Corn Triangles : 320 gms,195,145.0,320 gm,ITC,₹ 0.45
Sumeru Malabar Paratha : 300 gms,129,109.0,300 gm,Sumeru,₹ 0.36
Sumeru Chilli Garlic Masala French Fries : 400 gms,169,84.0,400 gm,Sumeru,₹ 0.21
Sumeru French Fries : 500 gms,165,125.0,500 gm,Sumeru,₹ 0.25
ITC Masterchef Lebanese Falafel Kebab : 230 gms,140,115.0,230 gm,ITC,₹ 0.50
Switz Spring Roll Dough 20 Sheet : 275 gms,110,85.0,275 gm,Switz,₹ 0.31
Goeld Mix Veg Paratha : 320 gms,169,74.0,320 gm,Goeld,₹ 0.23
ITC Master Chef Alphabytes : 450 gms,155,121.0,450 gm,ITC,₹ 0.27
Sumeru Malabar Paratha : 1 kg,329,279.0,1 kg,Sumeru,₹ 279.00
Sumeru Vegetable Spring Rolls : 200 gms,149,99.0,200 gm,Sumeru,₹ 0.49
4700 BC Makka Popcorn : 200 gms,40,32.0,200 gm,4700,₹ 0.16
Act II Butter Delite Flavour Popcorn : 450 gms,135,120.0,450 gm,Act,₹ 0.27
4700 BC Natural Microwave Popcorn : 85 gms,75,49.0,85 gm,4700,₹ 0.58
4700 BC Instant Cheese Gourmet Popcorn : 60 gms,30,22.0,60 gm,4700,₹ 0.37
4700 BC Instant Butter Popcorn : 30 gms,10,8.0,30 gm,4700,₹ 0.27
4700 BC Instant Barbeque Popcorn : 30 gms,10,8.0,30 gm,4700,₹ 0.27
4700 BC Instant Seven Spices Popcorn : 30 gms,10,8.0,30 gm,4700,₹ 0.27
4700 BC Instant Natural Popcorn : 30 gms,10,8.0,30 gm,4700,₹ 0.27
Act II Barbeque Flavour Popcorn  : 106 gms,75,65.0,106 gm,Act,₹ 0.61
Kellogg's Corn Flakes Original : 875 gms,370,285.0,875 gm,Kellogg's,₹ 0.33
Kellogg's Corn Flakes with Real Almond & Honey : 1 kg,615,474.0,1 kg,Kellogg's,₹ 474.00
Kellogg's Chocos : 1.10 kgs,515,403.0,1.10 kg,Kellogg's,₹ 366.36
Nutri Delite Chocoflakes : 1200 gms,349,229.0,1200 gm,Nutri,₹ 0.19
Kellogg's Chocos Variety Pack : 156 gms,70,54.0,156 gm,Kellogg's,₹ 0.35
Kellogg's Chocos Crunchy Bites : 375 gms,205,184.0,375 gm,Kellogg's,₹ 0.49
Bagrry's Corn Flakes : 800 gms,399,199.0,800 gm,Bagrry's,₹ 0.25
Kellogg's Chocos Fills : 250 gms,205,180.0,250 gm,Kellogg's,₹ 0.72
Soulfull Ragi Bites Choco Fills : 250 gms,219,109.0,250 gm,Soulfull,₹ 0.44
Kellogg's Chocos Moons & Stars : 360 gms,215,189.0,360 gm,Kellogg's,₹ 0.53
Kellogg's Crunchy Granola Almonds & Cranberries : 460 gms,380,340.0,460 gm,Kellogg's,₹ 0.74
Nutri Delite Almond & Honey Cornflakes : 1 kg,399,279.0,1 kg,Nutri,₹ 279.00
Kellogg's Special K Original : 900 gms,470,399.0,900 gm,Kellogg's,₹ 0.44
Kellogg's Froot Loops Cereal : 285 gms,199,184.0,285 gm,Kellogg's,₹ 0.65
Soulfull Ragi Bites Vanilla Fills : 250 gms,219,109.0,250 gm,Soulfull,₹ 0.44
Nutri Delite Variety Pack : 150 gms,60,30.0,150 gm,Nutri,₹ 0.25
Kellogg's Corn Flakes with Real Almond & Honey : 170 gms,99,84.0,170 gm,Kellogg's,₹ 0.49
Kellogg's Chocos Choco : 250 gms,148,134.0,250 gm,Kellogg's,₹ 0.54
Kellogg's Iron Shakti Corn Flakes : 260 gms,99,89.0,260 gm,Kellogg's,₹ 0.34
Kwality Cornflakes Combi Pack : 120 gms,60,30.0,120 gm,Kwality,₹ 0.25
Yoga Bar No Maida Choco Cereal  : 345 gms,260,130.0,345 ml,Yoga,₹ 0.38
Nutri Delite Breakfast Cereal Fills : 25 gms,15,7.0,25 gm,Nutri,₹ 0.28
Kelloggs Hersheys Chocos Breakfast Cereal : 325 gms,235,199.0,325 gm,Kelloggs,₹ 0.28
Kellogg's Multigrain Chocos Fills : 160 gms,99,89.0,160 gm,Kellogg's,₹ 0.28
Nutri Delite Breakfast Cereal Fills : 160 gm,85,47.0,160 gm,Nutri,₹ 0.28
Quaker Oats : 1.5 kgs,292,208.0,1.5 kg,Quaker,₹ 138.67
Saffola Masala Oats Classic : 500 gms,225,184.0,500 gm,Saffola,₹ 0.37
Nutri Delite Oats : 1.5 kgs,260,165.0,1.5 kg,Nutri,₹ 110.00
Saffola Masala Oats Veggie Twist : 500 gms,225,175.0,500 gm,Saffola,₹ 0.35
Bagrry's White Oats : 1 kg,210,144.0,1 kg,Bagrry's,₹ 144.00
Kellogg's Oats : 900 gms,185,140.0,900 gm,Kellogg's,₹ 0.16
Saffola Masala Oats Peppy Tomato : 500 gms,225,175.0,500 gm,Saffola,₹ 0.35
Quaker Oats Multigrain Rolled Oats : 300 gms,89,65.0,300 gm,Quaker,₹ 0.22
True Elements Rolled Oats : 1.2 kgs,480,349.0,1.2 Kg,True,₹ 290.83
Yogabar Dark Chocolate Oats : 400 gms,249,125.0,400 gm,Yogabar,₹ 0.31
Yogabar Veggies Masala Oats : 400 gms,199,99.0,400 gm,Yogabar,₹ 0.25
Kellogg's Muesli Fruit And Nut : 750 gms,490,359.0,750 gm,Kellogg's,₹ 0.48
Tata Soulfull Millet Muesli - Fruit and Nut : 1 kg,709,354.0,1 kg,Tata,₹ 354.00
Kellogg's Muesli Nuts Delight : 750 gms,470,360.0,750 gm,Kellogg's,₹ 0.48
Gaia Crunchy Muesli : 1 kg,599,299.0,1 kg,Gaia,₹ 299.00
Gaia Crunchy Muesli Mixed Fruit : 1 kg,599,299.0,1 kg,Gaia,₹ 299.00
Yoga Bar Muesli - Dark Chocolate Cranberry : 400 gms,359,179.0,400 gm,Yoga,₹ 0.45
Bagrry's Crunchy Muesli with Almonds-Raisins-Honey : 1 kg,625,391.0,1 kg,Bagrry's,₹ 391.00
Tata Soulfull Millet Muesli - Crunchy : 1 kg,639,319.0,1 kg,Tata,₹ 319.00
Yoga Bar Muesli - Fruits + Nuts & Seeds : 400 gms,359,179.0,400 gm,Yoga,₹ 0.45
Yoga Bar Muesli - Almond + Quinoa Crunch : 400 gms,359,179.0,400 gm,Yoga,₹ 0.45
True Elements Dark Chocolate Granola : 900  gms,695,476.0,900 gm,True,₹ 0.53
True Elements Nuts & Berries Muesli : 1  kg,695,476.0,1 Kg,True,₹ 476.00
Munchilicious Granola - Original : 500 gms,500,250.0,500 gm,Munchilicious,₹ 0.50
Munchilicious Granola - Dark Chocolate : 500 gms,650,325.0,500 gm,Munchilicious,₹ 0.65
Munchilicious Granola - Dried Fruits : 500 gms,650,325.0,500 gm,Munchilicious,₹ 0.65
True Elements Fruit & Nut Muesli : 1 kg,695,476.0,1 Kg,True,₹ 476.00
Cadbury Dairy Milk Home Treats Chocolate : 119 gms,149,92.0,119 gm,Cadbury,₹ 0.77
Ferrero Rocher - 16 Pieces : 200 gms,549,494.0,200 gm,Ferrero,₹ 2.47
Nestle Kitkat Chocolate : 119 gms,120,90.0,119 gm,Nestle,₹ 0.76
Cadbury Dairy Milk Chocolate : 134 gms,130,95.0,134 gm,Cadbury,₹ 0.71
Cadbury Dairy Milk Silk Home Treats Chocolate : 153 gms,200,135.0,153 gm,Cadbury,₹ 0.88
Cadbury Dairy Milk Chocolate Bar: 50 gms,50,40.0,50 gm,Cadbury,₹ 0.80
Cadbury Dairy Milk Silk Fruit and Nut Chocolate Bar : 137 gms,185,148.0,137 gm,Cadbury,₹ 1.08
Nestle Munch Share Bag : 160.2 gms,100,66.0,160.2 gm,Nestle,₹ 0.41
Ferrero Rocher - 24 Pieces : 300 gms,929,836.0,300 gm,Ferrero,₹ 2.79
Cadbury Dairy Milk Silk Oreo Chocolate Bar: 130 gms,185,150.0,130 gm,Cadbury,₹ 1.15
Cadbury 5 Star Home Treats Bar : 191.9  gms,149,95.0,191.9 gm,Cadbury,₹ 0.50
Cadbury Dairy Milk Silk Roast Almond Bar : 143 gms,185,160.0,143 gm,Cadbury,₹ 1.12
Cadbury Fuse Chocolate Home Treats : 108.5 gms,120,75.0,108.5 gm,Cadbury,₹ 0.69
Cadbury Dairy Milk Silk Chocolate Bar : 150 gms,175,150.0,150 gm,Cadbury,₹ 1.00
Ferrero Rocher - 4 Pieces : 50 gms,159,143.0,50 gm,Ferrero,₹ 2.86
Cadbury Dairy Milk Silk Bubbly Bar : 120 gms,185,165.0,120 gm,Cadbury,₹ 1.38
Bounty Miniatures Chocolate : 130 gms,169,125.0,130 gm,Bounty,₹ 0.96
Cadbury Dairy Milk Silk Mousse Bar : 116 gms,185,155.0,116 gm,Cadbury,₹ 1.34
Cadbury Gems Surprise Ball : 15.8 gms,50,40.0,15.8 gm,Cadbury,₹ 2.53
Cadbury Perk Home Treats Chocolate : 126 gms,99,74.0,126 gm,Cadbury,₹ 0.59
Cadbury Dairy Milk Fruit & Nut Chocolate Bar : 80 gms,90,75.0,80 gm,Cadbury,₹ 0.94
Nestle Kitkat Bar 4 Finger : 36.5 gms,30,27.0,36.5 gm,Nestle,₹ 0.74
Snickers Veg Chocolate : 45 gms,50,42.0,45 gm,Snickers,₹ 0.93
Cadbury Gems MinisHome Treats Pack : 126.4  gms,100,75.0,126.4 gm,Cadbury,₹ 0.59
Cadbury Fuse Chocolate Bar : 45 gms,40,30.0,45 gm,Cadbury,₹ 0.67
Cadbury Dairy Milk Crackle Bar : 36 gms,45,39.0,36 gm,Cadbury,₹ 1.08
Kinder Joy Blue : 20 gms,45,41.0,20 gm,Kinder,₹ 2.05
Snickers Family Treat : 132 gms,175,135.0,132 gm,Snickers,₹ 1.02
Kinder Joy Pink : 20 gms,45,39.0,20 gm,Kinder,₹ 1.95
Amul Almondo Chocolate Coated Almonds : 200 gms,210,185.0,200 gm,Amul,₹ 0.93
Cadbury Dairy Milk Crispello Chocolate : 33 gms,35,30.0,33 gm,Cadbury,₹ 0.91
Nestle Kitkat : 18 gms,20,18.0,18 gm,Nestle,₹ 1.00
Amul Milk Chocolate : 150 gms,110,93.0,150 gm,Amul,₹ 0.62
Ferrero Rocher Chocolate Box: 100 gms,299,269.0,100 gm,Ferrero,₹ 2.69
Cadbury 5 Star Bar : 40 gms,20,18.0,40 gm,Cadbury,₹ 0.45
Cadbury 5 Star 3D Chocolate : 42 gms,35,30.0,42 gm,Cadbury,₹ 0.71
Ferrero Rocher Moments Chocolate Box: 185.6 gms,499,389.0,185.6 gm,Ferrero,₹ 2.10
Nestle Kitkat Chocolate : 27.5 gms,25,22.0,27.5 gm,Nestle,₹ 0.80
Hershey's Kisses Milk Chocolate Pouch : 108 gms,140,110.0,108 gm,Hershey's,₹ 1.02
Hershey's Kisses Almond Chocolate Pouch : 100.8 gms,140,110.0,100.8 gm,Hershey's,₹ 1.09
Snickers Butterscotch Chocolate Bar : 40 gms,60,45.0,40 gm,Snickers,₹ 1.13
Cadbury Gems Pouch : 25.28 gms,20,17.0,25.28 gm,Cadbury,₹ 0.67
Lindt Milk Ball Lindor : 200 gms,800,549.0,200 gm,Lindt,₹ 2.75
Luvit Chocwich White Home Delight Pouch : 160 gms,140,70.0,160 gm,Luvit,₹ 0.44
Cadbury Dairy Milk Bites - Chocolate Hazelnut : 40 gms,75,55.0,40 gm,Cadbury,₹ 1.38
Amul India Twilight Tryst Milk Chocolate : 125 gms,160,99.0,125 gm,Amul,₹ 0.79
Nestle Milky Bar : 22.5 gms,20,18.0,22.5 gm,Nestle,₹ 0.80
Cadbury Perk Choco-Coated Wafer Bar : 22 gms,10,9.0,22 gm,Cadbury,₹ 0.41
Bounty Chocolate : 57 gms,70,60.0,57 gm,Bounty,₹ 1.05
Cadbury Dairy Milk Bites - Chocolate Almond : 40 gms,75,59.0,40 gm,Cadbury,₹ 1.48
Luvit Loca Choco Caramel Home Delights Pack : 20x10 gms,165,82.0,20x10 gm,Luvit,₹ 1.48
Nestle Milky Bar Chocolate : 38 gms,20,18.0,38 gm,Nestle,₹ 0.47
Hershey's Kisses Cookies & Crème Chocolate Pouch : 100.8 gms,140,110.0,100.8 gm,Hershey's,₹ 1.09
Hershey's Blueberry & Acai Flavored Chocolate : 100 gms,150,120.0,100 gm,Hershey's,₹ 1.20
Luvit Luscious Roasted Almond Chocolate : 45 gms,75,37.0,45 gm,Luvit,₹ 0.82
Dukes Choco Safari : 250 gms,150,99.0,250 gm,Dukes,₹ 0.40
Galaxy Milk Chocolate With Fruit & Nut : 100 gms,150,99.0,100 gm,Galaxy,₹ 0.99
Luvit Smackers Lollipop Fruit Flavoured : 6x10 gms,75,37.0,60 gm,Luvit,₹ 0.62
Luvit Luscious Fruit & Nuts Chocolate : 45 gms,75,37.0,45 gm,Luvit,₹ 0.82
