Grocery_Name,MRP_Price,Discount_Price,Quantity,brand_name,price_per_unit
Kinder Creamy Milky & Crunchy : 8 x 19 gms,200,160,8U x 19 gm,Kinder,₹ 2.45
Ferrero Collection - 15 Pieces : 172 gms,799,679,172 gm,Ferrero,₹ 3.95
Parle Grand Londonderry Caramelised Milk Candy : 198 gms,50,39,198 gm,Parle,₹ 0.20
Phondaghat Amla Candy : 250 gms,170,85,250 gm,Phondaghat,₹ 0.34
Gula Gula Orange Candy : 100 gms,28,14,100 gm,Gula,₹ 0.14
Jelly Mazza Fruity Strawberry Chews : 37 gms,18,9,37 gm,Jelly,₹ 0.24
Natural's Gulkand Shahi Paan : 100 gms,80,40,100 gm,Natural's,₹ 0.40
Jelly Mazza Fruity Pops Orange : 150 gms,70,35,150 gm,Jelly,₹ 0.23
Jelly Mazza Guava Fruity Chews : 37 gms,18,9,37 gm,Jelly,₹ 0.24
Fruittella Strawberry : 36 gms,35,30,36 gm,Fruittella,₹ 0.83
Alpenliebe Gold Cream Strawberry Toffee : 144 gms,50,42,144 gm,Alpenliebe,₹ 0.29
Gula Gula Lemon Candy : 100 gms,28,14,100 gm,Gula,₹ 0.14
Jelly Mazza Fruity Pops Grape : 150 gms,70,35,150 gm,Jelly,₹ 0.23
Kopiko Cappuccino Coffee Candies : 140 gms,50,40,140 gm,Kopiko,₹ 0.29
Gula Gula Kaccha Mango Flavour : 100 gms,28,14,100 gm,Gula,₹ 0.14
Happydent Wave Sugar-Free Chewing Gum : 28.9 gms,50,38,28.9 gm,Happydent,₹ 1.31
Parle Mazelo : 198 gms,60,30,198 gm,Parle,₹ 0.15
Frumato Pulpy Fruit Chew Strawberry : 160 gms,55,22,160 gm,Frumato,₹ 0.14
Orbit Spearmint Sugar Free Chewing Gum : 22 gms,50,45,22 gm,Orbit,₹ 2.05
Wrigley's Orbit Mixed Fruit Sugar Free Chewing Gum : 22 gms,50,45,22 gm,Wrigley's,₹ 2.05
Wrigley's Double Pepper Mints : 30.4 gms,50,40,30.4 gm,Wrigley's,₹ 1.32
Chupa Chups Sour Bites Mix Fruit Soft Candy : 61.6 gms,30,25,61.6 gm,Chupa,₹ 0.41
Fruit Tella Orange : 36 gms,35,32,36 gm,Fruit,₹ 0.89
Skittles Original Candies : 90 gms,100,80,90 gm,Skittles,₹ 0.89
Parle Bigger Kacha Mango Bite Candy : 198 gms,50,40,198 gm,Parle,₹ 0.89
Happydent White Xylitol Bottle : 24.2 gms,50,40,24.2 gm,Happydent,₹ 1.65
Chupa Chups Sour Bites Mix Fruit Soft Candy : 57.6 gms,30,25,57.6 gm,Chupa,₹ 0.43
Hubba Bubba Fancy Fruit Mega Long Bubble Gum : 56 gms,220,187,56 gm,Hubba,₹ 3.34
Skittles Wild Berry Candies : 90 gms,100,90,90 gm,Skittles,₹ 1.00
Wrigley's Double Lemon Mints : 30.4 gms,50,39,30.4 gm,Wrigley's,₹ 1.28
Fox's Berries Oval Candy : 125 gms,189,161,125 gm,Fox's,₹ 1.29
Fox's Fruits Oval Candy : 125 gms,189,161,125 gm,Fox's,₹ 1.29
Gula Gula 4 Flavours Lollipop : 120 gms,50,29,120 gm,Gula,₹ 0.24
Fox's Fruity Mint Oval Candy : 125 gms,189,161,125 gm,Fox's,₹ 1.29
Fisherman's Friend Spearmint Flavour Lozenges : 25 gms,99,79,25 gm,Fisherman's,₹ 3.16
Simpkins Mixed Mint Drops : 200 gms,285,189,200 gm,Simpkins,₹ 0.94
Gula Gula 4 Flavours Lollipop : 40 gms,22,14,40 gm,Gula,₹ 0.35
Fox's Spring Tea Oval Candy : 125 gms,189,161,125 gm,Fox's,₹ 1.29
Tic Tac Saunf Flavour : 7.2 gms,15,13,7.2 gm,Tic,₹ 1.81
Morde Dark Compound (CO D15) : 400 gms,115,99,400 gm,Morde,₹ 0.25
Morde Dark Chocolate (CH D45) : 400 gms,235,195,400 gm,Morde,₹ 0.49
Morde Milk Compound (CO M21 ) : 400 gms,155,140,400 gm,Morde,₹ 0.35
Morde White Compound (CO W33) : 400 gms,180,166,400 gm,Morde,₹ 0.41
Amul Dark Chocolate : 150 gms,110,95,150 gm,Amul,₹ 0.63
Amul India Twilight Tryst Dark Chocolate : 125 gms,160,70,125 gm,Amul,₹ 0.56
Amul Fruit 'N' Nut Dark Chocolate : 150 gms,110,94,150 gm,Amul,₹ 0.63
Cadbury Bournville Rich Cocoa  50% Dark Chocolate Bar : 80 gms,110,90,80 gm,Cadbury,₹ 1.13
Cadbury Bournville Cranberry Dark Chocolate Bar : 80 gms,110,82,80 gm,Cadbury,₹ 1.02
Didier & Frank Wicked Dark 85% Dark Chocolate : 100 gms,299,149,100 gm,Didier,₹ 1.49
Didier & Frank Crunchy Hazelnut Dark Chocolate : 100 gms,299,149,100 gm,Didier,₹ 1.49
Didier & Frank Roasted Almond Dark Chocolate : 100 gms,299,149,100 gm,Didier,₹ 1.49
Didier & Frank Spanish Orange Dark Chocolate : 100 gms,299,125,100 gm,Didier,₹ 1.25
Didier & Frank Intense Dark 75% Dark Chocolate : 100 gms,299,149,100 gm,Didier,₹ 1.49
The Whole Truth 71% Dark Chocolate : 80 gms,199,169,80 gm,The,₹ 2.11
Hershey's Exotic Dark Almond Blackberry Flavor Chocolate : 90 gms,160,130,90 gm,Hershey's,₹ 1.44
The Whole Truth Hazelnut Dark Chocolate : 80 gms,249,199,80 gm,The,₹ 2.49
Lindt Excellence 90% Cocoa Dark Chocolate : 100 gms,450,315,100 gm,Lindt,₹ 3.15
Hershey's Dark Pomegranate Flavored Chocolate : 100 gms,150,120,100 gm,Hershey's,₹ 1.20
Lindt Excellence 70% Cocoa Dark Chocolate : 100 gms,400,280,100 gm,Lindt,₹ 2.80
Lindt Excellence 85% Cocoa Dark Chocolate : 100 gms,400,280,100 gm,Lindt,₹ 2.80
The Whole Truth 55% Dark Chocolate : 80 gms,199,150,80 gm,The,₹ 1.88
Lindt Excellence Intense Orange Dark Chocolate : 100 gms,400,280,100 gm,Lindt,₹ 2.80
Pascati Artisan Dark Chocolate - Raspberry & Hibiscus : 75 gms,280,224,75 gm,Pascati,₹ 2.99
Pascati Artisan Dark Chocolate - Passion Fruit & Almond : 75 gms,280,185,75 gm,Pascati,₹ 2.47
Kissan Tomato Ketchup : 1.1 kgs,150,94,1.1 kg,Kissan,₹ 85.45
Home Chef Tomato Ketchup : 1 kg,125,62,1 kg,Home,₹ 62.00
Del Monte Tomato Ketchup : 900 gms,130,72,900 gm,Del,₹ 0.08
Maggi Rich Tomato Ketchup : 970 gms,160,135,970 gm,Maggi,₹ 0.14
Surabhi D-Lite Tomato Ketchup No Onion No Garlic : 900 gms,135,67,900 gm,Surabhi,₹ 0.07
Veeba Tomato Ketchup : 900 gms,99,79,900 gm,Veeba,₹ 0.09
Maggi Tomato Ketchup Pichkoo : 75 gms,15,14,75 gm,Maggi,₹ 0.19
Veeba Truly Tomato Ketchup Bottle : 1 kg,155,99,1 kg,Veeba,₹ 99.00
Home Chef Tomato Ketchup No Onion No Garlic : 900 gms,120,60,900 gm,Home,₹ 99.00
Maggi Hot & Sweet Tomato Chilli Sauce : 1 kg,180,155,1 kg,Maggi,₹ 155.00
Kissan Tomato Sauce - No Onion No Garlic : 850 gms,130,110,850 gm,Kissan,₹ 0.13
Ching's Dark Soy Sauce : 200 gms,60,49,200 gm,Ching's,₹ 0.24
Wingreens Pizza & Pasta Sauce : 450 gms,149,74,450 gm,Wingreens,₹ 0.16
Ching's Red Chilli Sauce : 200 gms,60,45,200 gm,Ching's,₹ 0.23
Maggi Rich Tomato No Onion No Garlic Sauce : 970 gms,175,160,970 gm,Maggi,₹ 0.16
Funfoods Pasta & Pizza Sauce : 315 gms,99,89,315 gm,Funfoods,₹ 0.28
Wingreens Cheesy Sauce : 450 gms,199,99,450 gm,Wingreens,₹ 0.22
Ching's Green Chilli Sauce : 190 gms,60,45,190 gm,Ching's,₹ 0.24
Veeba Pasta & Pizza Sauce : 280 gms,89,70,280 gm,Veeba,₹ 0.25
Knorr Schezwan Sauce Pouch : 200 gms,70,53,200 gm,Knorr,₹ 0.27
Knorr Pizza & Pasta Sauce Pouch : 200 gms,65,50,200 gm,Knorr,₹ 0.25
Wingreens Schezwan Chilli Garlic Sauce : 450 gms,149,94,450 gm,Wingreens,₹ 0.21
Veeba Schezwan Stir-Fry Sauce : 250 gms,90,67,250 gm,Veeba,₹ 0.27
Tabasco Red Pepper Sauce : 60 ml,269,209,60 ml,Tabasco,₹ 3.48
Wingreens Mexican Salsa : 450 gms,149,74,450 gm,Wingreens,₹ 0.16
Wingreens Tandoori Sauce Tube : 180 gms,99,75,180 gm,Wingreens,₹ 0.42
Wingreens Honey Mustard Tube : 180 gms,119,75,180 gm,Wingreens,₹ 0.42
Sriracha Hot Chili Sauce : 481 gms,730,619,481 gm,Sriracha,₹ 1.29
Barilla Olive With 100% Italian Tomatoes : 400 gms,499,399,400 gm,Barilla,₹ 1.00
American Garden BBQ Sauce Original : 510 gms,445,355,510 gm,American,₹ 0.70
Amul Cheese Sauce Pizza : 200 gms,100,93,200 gm,Amul,₹ 0.47
American Garden Pizza Sauce Jar : 397 gms,349,310,397 gm,American,₹ 0.78
Tabasco Mild Green Pepper Sauce : 60 ml,349,299,60 ml,Tabasco,₹ 4.98
Prasuma Original Momo Sauce : 200 gms,109,80,200 GM,Prasuma,₹ 0.40
Ragu Traditional Pasta Sauce : 680 gms,475,380,680 gm,Ragu,₹ 0.56
Amul Cheese Sauce Mexican Salsa : 200 gms,100,93,200 gm,Amul,₹ 0.47
Ragu Pizza Sauce : 360 gms,275,220,360 gm,Ragu,₹ 0.61
Prasuma Spicy Momo Sauce : 200 gms,119,90,200 GM,Prasuma,₹ 0.45
Ragu Traditional Pasta Sauce : 396 gms,295,236,396 gm,Ragu,₹ 0.60
Nando's Peri Peri Hot Sauce : 250 gms,390,312,250 gm,Nando's,₹ 1.25
Ragu Garden Combination Chunky Sauce : 680 gms,475,380,680 gm,Ragu,₹ 0.56
Nando's Peri Peri XX Hot Sauce : 250 gms,390,320,250 gm,Nando's,₹ 1.28
Nando's Peri Peri Medium Sauce : 250 gms,390,312,250 gm,Nando's,₹ 1.25
Nando's Peri Peri Lemon & Herb Sauce : 250 gms,390,312,250 gm,Nando's,₹ 1.25
Nando's Peri Peri Garlic Sauce : 250 gms,390,310,250 gm,Nando's,₹ 1.24
Sriracha Hot Chili Sauce : 255 gms,435,379,255 gm,Sriracha,₹ 1.49
Kikkoman Soy Sauce : 500 ml,270,210,500 ml,Kikkoman,₹ 0.42
Ching's Schezwan Chutney : 590 gms,180,129,590 gm,Ching's,₹ 0.22
Ruchira Special Khatti Mithhi Imli Chutney : 200 gms,35,30,200 gm,Ruchira,₹ 0.15
Mothers Recipe Desi Schezwan Chutney : 250 gms,90,45,250 gm,Mothers,₹ 0.18
Ruchira Special Chaupati Pani Puri Chutney : 200 gms,42,37,200 gm,Ruchira,₹ 0.18
Pravin Red Chilli Thecha Kolhapuri Style : 100 gms,30,27,100 gm,Pravin,₹ 0.27
Ching's Dragon Fire Chutney : 250 gms,90,70,250 gm,Ching's,₹ 0.28
Ching's Schezwan Chutney : 145 gms,45,35,145 gm,Ching's,₹ 0.24
Borges Apple Cider Vinegar With The Mother : 355 ml,400,279,355 ml,Borges,₹ 0.79
Ching's Chilli Vinegar : 170 ml,50,46,170 ml,Ching's,₹ 0.27
Kalvert White Vinegar : 750 ml,50,38,750 ml,Kalvert,₹ 0.05
American Garden Apple Cider Vinegar : 473 ml,349,289,473 ml,American,₹ 0.61
Kalvert Red Vinegar : 750 ml,50,42,750 ml,Kalvert,₹ 0.06
Bragg Organic Apple Cider Vinegar With Mother : 473 ml,780,589,473 ml,Bragg,₹ 1.25
Borges Balsamic Vinegar : 250 ml,295,239,250 gm,Borges,₹ 0.96
Kissan Mixed Fruit Jam : 700 gms,250,155,700 gm,Kissan,₹ 0.22
Mala's Jambo Mix Fruit Jam Jar : 1 kg,185,92,1 Kg,Mala's,₹ 92.00
Meal Time Mixed Fruit Jam : 1 kg,189,92,1 kg,Meal,₹ 92.00
Mackays Scottish Strawberry Preserve : 340 gms,475,332,340 gm,Mackays,₹ 0.98
Dana Mixed Fruit Jam : 340 gms,325,260,340 gm,Dana,₹ 0.76
Mackays Scottish Three Berry Preserve : 340 gms,475,332,340 gm,Mackays,₹ 0.98
Nutella Ferrero Spread With Cocoa : 350 gms,399,329,350 gm,Nutella,₹ 0.94
Hershey's Choco Spreads Cocoa With Almond : 350 gms,320,220,350 gm,Hershey's,₹ 0.63
Veeba Peanut Crunchy Butter : 925 gms,299,189,925 gm,Veeba,₹ 0.20
Funfoods Peanut Butter Crunchy : 340 gms,139,126,340 gm,Funfoods,₹ 0.37
Hershey's Choco Spreads Cocoa : 300 gms,320,239,300 gm,Hershey's,₹ 0.80
Funfoods Peanut Butter Creamy : 340 gms,139,134,340 gm,Funfoods,₹ 0.39
Veeba Peanut Creamy Butter : 925 gms,299,189,925 gm,Veeba,₹ 0.20
Hershey's Spreads Cocoa With Cookies : 350 gms,345,244,350 gm,Hershey's,₹ 0.70
Veeba Cheese & Chili Sandwich Spread : 250 gms,99,89,250 gm,Veeba,₹ 0.36
Pintola Peanut Butter Crunchy Unsweetened : 1 kg,449,404,1 kg,Pintola,₹ 404.00
Pintola Peanut Butter Creamy Unsweetened : 1 kg,449,404,1 kg,Pintola,₹ 404.00
Pillsbury Milk Choco Spread Jar : 290 gms,350,175,290 gm,Pillsbury,₹ 0.60
Funfoods Sandwich Spread - Cheese & Chilli : 250 gms,89,74,250 gm,Funfoods,₹ 0.30
The Whole Truth Dark Chocolate Peanut Butter Creamy : 325 gms,235,199,325 gm,The,₹ 0.61
The Whole Truth Dark Chocolate Peanut Butter Crunchy : 325 gms,235,180,325 gm,The,₹ 0.55
Kissan Hazelnut Choco Peanut Spread : 350 gms,239,195,350 gm,Kissan,₹ 0.56
Pintola Peanut Butter - Crunchy Organic Jaggery : 1 kg,699,629,1 kg,Pintola,₹ 629.00
Pintola Peanut Butter - Creamy Organic Jaggery : 1 kg,699,629,1 kg,Pintola,₹ 629.00
Lotus Biscoff Original Spread : 400 gms,649,529,400 gm,Lotus,₹ 1.32
Veeba Cheesy Melt Cheddar : 200 gms,89,59,200 gm,Veeba,₹ 0.29
Kissan Crunchy Peanut Butter : 350 gms,175,145,350 gm,Kissan,₹ 0.41
Dabur Honey : 1.3 kgs,610,369,1.3 kg,Dabur,₹ 283.85
Dabur Honey Squeezy Pack : 400 gms,399,249,400 gm,Dabur,₹ 0.62
Patanjali Honey : 1 kg,410,330,1 kg,Patanjali,₹ 330.00
Dabur Honey : 500 gms,240,190,500 gm,Dabur,₹ 0.38
Apis Himalaya Honey : 950 gms,499,249,950 gm,Apis,₹ 0.26
Saffola Honey Glass Jar : 1 kg,495,247,1 kg,Saffola,₹ 247.00
Phondaghat Honey : 1.5 kgs,730,469,1.5 kg,Phondaghat,₹ 312.67
Baidyanath Honey : 1 kg,475,237,1 kg,Baidyanath,₹ 237.00
24 Mantra Organic Wild Honey : 250 gms,150,125,250 gm,24,₹ 0.50
Saffola Honey : 1 kg,495,247,1 kg,Saffola,₹ 247.00
Organic India Multi Floral Honey : 250 gms,225,190,250 gm,Organic,₹ 0.76
Funfoods Veg Mayonnaise Original : 1.1 kgs,269,189,1.1 kg,Funfoods,₹ 171.82
Veeba Eggless Mayonnaise : 1.2 kgs,265,149,1.2 kg,Veeba,₹ 124.17
Hellmann's Real Mayonnaise : 800 gms,195,150,800 gm,Hellmann's,₹ 0.19
Wingreens Premium Veg Mayo : 800 gms,225,112,800 gm,Wingreens,₹ 0.14
Funfoods Veg Mayonnaise : 120 gms,50,43,120 gm,Funfoods,₹ 0.36
Del Monte Eggless Mayo Pouch : 900 gms,219,149,900 gm,Del,₹ 0.17
Dr. Oetker Funfoods Veg Mayonnaise : 750 gms,179,98,750 gm,Dr.,₹ 0.13
Funfoods Veg Mayonnaise - Garlic : 250 gms,89,79,250 gm,Funfoods,₹ 0.32
Veeba Eggless Tandoori Mayonnaise : 250 gms,99,69,250 gm,Veeba,₹ 0.28
Hellmann's Real Mayonnaise : 250 gms,90,79,250 gm,Hellmann's,₹ 0.32
Funfoods Eggless Mayonnaise for Burger : 250 gms,89,79,250 gm,Funfoods,₹ 0.32
Wingreens Italian Herb Mayo : 450 gms,199,134,450 gm,Wingreens,₹ 0.30
Veeba Chipotle Southwest Dressing : 300 gms,175,155,300 gm,Veeba,₹ 0.52
Veeba Thousand Island Dressing : 300 gms,155,138,300 gm,Veeba,₹ 0.46
Funfoods Pizza Topping : 315 gms,99,89,315 gm,Funfoods,₹ 0.28
Veeba Peri Peri Sauce : 300 gms,175,155,300 gm,Veeba,₹ 0.52
Veeba Cheese & Jalapeno Dip : 300 gms,165,131,300 gm,Veeba,₹ 0.44
American Garden U.S. Mustard Sauce : 227 gms,250,199,227 gm,American,₹ 0.88
Funfoods Eggless Sandwich Spread - Cucumber & Carrot : 250 gms,89,79,250 gm,Funfoods,₹ 0.32
Dana Raspberry Preserve : 340 gms,325,245,340 gm,Dana,₹ 0.72
Maggi 2-Minute Masala Noodles : 560 gms,112,87,560 gm,Maggi,₹ 0.16
Maggi Masala Veg Atta Noodles : 435 gms,168,134,435 gm,Maggi,₹ 0.31
Sunfeast Yippee Noodles Magic Masala: 480 gms,105,75,480 gm,Sunfeast,₹ 0.16
Top Ramen Masala Noodles : 480 gms,105,70,480 gm,Top,₹ 0.15
Nissin Geki Hot & Spicy Korean Veg Flavour Noodles : 80 gms,49,29,80 gm,Nissin,₹ 0.36
Maggi No Onion No Garlic Masala Noodles : 70 gms,20,18,70 gm,Maggi,₹ 0.26
Maggi Special Masala Noodles : 70 gms,20,18,70 gm,Maggi,₹ 0.26
Nissin Geki Hot & Spicy Korean Chicken Flavour Noodles : 80 gms,49,29,80 gm,Nissin,₹ 0.36
Slurrp Farm Foxtail Millet Noodles : 192 gms,129,64,192 gm,Slurrp,₹ 0.33
Slurrp Farm Little Millet Noodles : 192 gms,129,64,192 gm,Slurrp,₹ 0.33
Wai Wai Xpress Masala Delight Noodles : 440 gms,120,60,440 gm,Wai,₹ 0.14
Nongshim Shin Ramyun Korean Style Noodles : 120 gms,129,95,120 gm,Nongshim,₹ 0.79
Ching's Schezwan Instant Noodles : 240 gms,80,49,240 gm,Ching's,₹ 0.20
Maggi Masala Cuppa Noodles : 70 gms,50,45,70 gm,Maggi,₹ 0.64
Cup Noodles Mazedaar Masala Delicious Masala Flavour : 50 gms,35,27,50 gm,Cup,₹ 0.54
Cup Noodles Spiced Chicken Spicy Chunky Chicken : 50 gms,35,27,50 gm,Cup,₹ 0.54
Maggi 2-Minute Spicy Garlic Noodles : 62 gms,20,18,62 gm,Maggi,₹ 0.29
Cup Noodles Veggi Manchow Spicy Vegetable Flavour : 50 gms,35,27,50 gm,Cup,₹ 0.54
Ching's Manchurian Instant Noodles : 240 gms,80,49,240 gm,Ching's,₹ 0.20
Ching's Hot Garlic Instant Noodles : 240 gms,80,49,240 gm,Ching's,₹ 0.20
Maggi 2-Minute Spicy Manchurian Noodles :  61 gms,20,18,61 gm,Maggi,₹ 0.30
Saffola Oodles Yummy Masala : 184 gms,100,69,184 gm,Saffola,₹ 0.38
Sunfeast Yippee Power Up Masala Atta Noodles : 280 gms,112,56,280 gm,Sunfeast,₹ 0.20
Nongshim Shin Red Super Spicy Korean Style Noodles : 120 gms,129,99,120 gm,Nongshim,₹ 0.82
Nongshim Kimchi Ramyun Korean Style Noodles : 120 gms,129,106,120 gm,Nongshim,₹ 0.88
Slurrp Farm Curry Masala Noodles : 192 gms,129,64,192 gm,Slurrp,₹ 0.33
Inchi Veg Chow Mein Noodles : 150 gms,40,20,150 gm,Inchi,₹ 0.13
Blue Dragon Instant Noodle Thai Sweet Chili Noodles Cup : 70 gms,109,65,70 gm,Blue,₹ 0.93
Blue Dragon Instant Noodle Thai Tom Yum Noodles Cup : 60 gms,109,65,60 gm,Blue,₹ 1.08
Ching's Veg Hakka Noodles : 140 gms,30,25,140 gm,Ching's,₹ 0.18
Inchi Veg Hakka Noodles : 900 gms,220,110,900 gm,Inchi,₹ 0.12
Borges Penne Rigate Durum Wheat Pasta : 500 gms,299,128,500 gm,Borges,₹ 0.26
Maggi Pazzta Cheese Macaroni : 70 gms,32,29,70 gm,Maggi,₹ 0.41
Borges Fusilli Durum Wheat Pasta : 500 gms,299,140,500 gm,Borges,₹ 0.28
Maggi Pazzta Masala Penne : 65 gms,32,28,65 gm,Maggi,₹ 0.43
Borges Spaghetti Durum Wheat Pasta : 500 gms,299,140,500 gm,Borges,₹ 0.28
Blue Bird Penne Pasta : 500 gms,135,67,500 gm,Blue,₹ 0.13
Blue Bird Elbow Macaroni Pasta : 500 gms,135,67,500 gm,Blue,₹ 0.13
Home Chef Pasta Macaroni Elbow : 400 gms,45,37,400 gm,Home,₹ 0.09
Maggi Pazzta Tomato Twist : 64 gms,32,29,64 gm,Maggi,₹ 0.45
Home Chef Pasta Penne : 500 gms,100,54,500 gm,Home,₹ 0.11
Borges Farfalle Durum Wheat Pasta : 500 gms,299,149,500 gm,Borges,₹ 0.30
Borges Mini Penne Rigate Durum Wheat Pasta : 350 gms,160,99,350 gm,Borges,₹ 0.28
Sunfeast Yippee Masala Pasta : 65 gms,28,21,65 gm,Sunfeast,₹ 0.32
Blue Bird Fusilli Pasta : 500 gms,135,67,500 gm,Blue,₹ 0.13
Borges Mini Fusilli Durum Wheat Pasta : 350 gms,160,109,350 gm,Borges,₹ 0.31
Sunfeast Yippee Creamy Corn Tricolor Pasta : 65 gms,28,23,65 gm,Sunfeast,₹ 0.35
Sunfeast Yippee Pasta Cheese : 65 gms,28,20,65 gm,Sunfeast,₹ 0.31
Barilla Penne Rigate : 500 gms,329,278,500 gm,Barilla,₹ 0.56
Pink Harvest Farms Chickpea Fusilli Pasta : 200 gms,295,147,200 gm,Pink,₹ 0.73
Pink Harvest Farms Red Lentil Penne Pasta : 200 gms,295,147,200 gm,Pink,₹ 0.73
Borges Macaroni Durum Wheat Pasta : 350 gms,160,69,350 gm,Borges,₹ 0.20
Barilla Fusilli Pasta : 500 gms,329,264,500 gm,Barilla,₹ 0.53
Home Chef Pasta Fusilli : 500 gms,100,54,500 gm,Home,₹ 0.53
Borges Linguine Durum Wheat Pasta : 500 gms,299,149,500 gm,Borges,₹ 0.30
Barilla Farfalle : 500 gms,329,259,500 gm,Barilla,₹ 0.52
MTR Vermicelli : 850 gms,87,60,850 gm,MTR,₹ 0.07
Home Chef Vermicelli : 850 gms,80,55,850 gm,Home,₹ 0.06
Bambino Roasted Vermicelli : 400 gms,70,58,400 gm,Bambino,₹ 0.14
Home Chef Roasted Vermicelli : 850 gms,95,65,850 gm,Home,₹ 0.08
Bambino Vermicelli : 400 gms,45,38,400 gm,Bambino,₹ 0.10
Premium Seviyan Roasted : 450 gms,100,50,450 gm,Premium,₹ 0.11
Concord Rice Sevai : 475 gms,110,95,475 gm,Concord,₹ 0.20
MTR Roasted Vermicelli : 400 gms,58,48,400 gm,MTR,₹ 0.12
Ganesh Bikaneri Special Moong Papad : 400 gms,180,155,400 gm,Ganesh,₹ 0.39
Ganesh Chana Masala Papad : 250 gms,145,115,250 gm,Ganesh,₹ 0.46
Home Chef Udad Papad : 200 gms,75,39,200 gm,Home,₹ 0.20
Mother's Recipe Potato Papad : 70 gms,34,22,70 gm,Mother's,₹ 0.31
Bikaneri Mahesh Papad : 800 gms,450,225,800 gm,Bikaneri,₹ 0.28
Ganesh Punjabi Masala Papad : 250 gms,145,114,250 gm,Ganesh,₹ 0.46
Ganesh Rice Crispie Jeera Papad : 150 gms,40,35,150 gm,Ganesh,₹ 0.23
Ganesh Appalam Papad : 180 gms,99,49,180 gm,Ganesh,₹ 0.27
Jain Moong Sada Papad : 500 gms,200,145,500 gm,Jain,₹ 0.29
Ganesh Udad Papad : 180 gms,80,63,180 gm,Ganesh,₹ 0.35
Home Chef Mini Udad Papad : 200 gms,75,39,200 gm,Home,₹ 0.20
Home Chef Punjabi Masala Papad : 200 gms,84,45,200 Gm,Home,₹ 0.23
Shiv Shakti's Bulbul Fryums : 200 gms,40,20,200 gm,Shiv,₹ 0.10
Ganesh Garlic Papad : 180 gms,80,70,180 gm,Ganesh,₹ 0.39
Shiv Shakti's Tikha Potato Papad : 100 gms,44,22,100 gm,Shiv,₹ 0.22
Jain DLS Chana Masala Papad : 400 gms,198,99,400 gm,Jain,₹ 0.25
Home Chef Udad Papad : 500 gms,155,95,500 gm,Home,₹ 0.19
Ganesh Mini Udad Papad : 180 gms,99,49,180 gm,Ganesh,₹ 0.27
Talod Dahiwada Mix : 500 gms,150,125,500 gm,Talod,₹ 0.25
Ganesh Rice Crispie Garlic Papad : 150 gms,40,35,150 gm,Ganesh,₹ 0.23
Shiv Shakti's Plain Potato Papad : 100 gms,44,22,100 gm,Shiv,₹ 0.22
Gits Gulab Jamun : 200 gms,115,85,200 gm,Gits,₹ 0.42
Dabur Hommade Coconut Milk : 200 ml,75,69,200 ml,Dabur,₹ 0.34
MTR Rava Idli Mix : 1 kg,250,175,1 kg,MTR,₹ 175.00
Chitale Bandhu Instant Gulab Jamun Mix : 200 gms,93,85,200 gm,Chitale,₹ 0.42
MTR Gulab Jamun Mix : 160 gms,150,75,160 gm,MTR,₹ 0.47
Talod Nylon Khaman Mix Flour : 500 gms,125,110,500 gm,Talod,₹ 0.22
Betty Crocker Complete Pancake Mix : 500 gms,260,190,500 gm,Betty,₹ 0.38
Agrawal's 420 Moong Bhajiya (Pakodi) Instant Mix : 300 gms,154,75,300 gm,Agrawal's,₹ 0.25
Talod Handwa Mix Flour : 500 gms,115,96,500 gm,Talod,₹ 0.19
Chitale Khaman Mix : 200 gms,47,42,200 Gm,Chitale,₹ 0.21
Malgudi Idli Dosa Batter : 1 kg,90,49,1 kg,Malgudi,₹ 0.05
Gits Khaman Dhokla Mix : 180 gms,75,59,180 gm,Gits,₹ 0.33
Slurrp Farm Chocolate Millet Pancake Mix : 150 gms,149,99,150 gm,Slurrp,₹ 0.66
Slurrp Farm Millet Pancake Mix Banana Choco-Chip : 150 gms,149,104,150 gm,Slurrp,₹ 0.69
MTR 3 Minute Breakfast Regular Poha : 60 gms,27,17,60 gm,MTR,₹ 0.28
MTR Dosa Mix : 500 gms,135,95,500 gm,MTR,₹ 0.19
MTR Khaman Dhokla : 500 gms,150,99,500 gm,MTR,₹ 0.20
MTR Multigrain Dosa Mix : 500 gms,170,135,500 gm,MTR,₹ 0.27
ID Idly & Dosa Batter Mix : 1 Kg,90,75,1 kg,ID,₹ 75.00
Talod Nylon Khaman Mix Flour : 200 gms,60,55,200 gm,Talod,₹ 0.28
MTR 3 Minute Breakfast Vegetable Upma : 60 gms,27,17,60 gm,MTR,₹ 0.28
Gits Basundi Mix : 125 gms,99,78,125 gm,Gits,₹ 0.62
Jalani Mini Pani Puri Magic : 160 gms,90,45,160 gm,Jalani,₹ 0.28
Daawat Hyderabadi Biryani Kit : 334 gms,149,99,334 gm,Daawat,₹ 0.30
MTR Upma Mix : 160 gms,55,48,160 gm,MTR,₹ 0.30
Gits Kheer Mix Vermicelli : 100 gms,75,60,100 gm,Gits,₹ 0.60
MTR Vada Mix : 500 gms,200,149,500 gm,MTR,₹ 0.30
Gits Rabdi Mix : 100 gms,99,78,100 gm,Gits,₹ 0.78
Et-Mi Basundi Mix : 100 gms,80,40,100 gm,Et-Mi,₹ 0.40
Agrawal's 420 Khaman Dhokla Instant Mix : 400 gms,143,71,400 gms,Agrawal's,₹ 0.18
Harnik Caramel Pudding Mix : 90 gms,50,45,90 gm,Harnik,₹ 0.50
